chr	start	end	name	score	strand	nTC_hnRNPC_Mut1	nTC_hnRNPC_Mut2	nTC_hnRNPC_Mut3	nTC_hnRNPC_Mut4	nTC_hnRNPC_Mut5	nTC_hnRNPC_Mut6	nTC_hnRNPC_Mut7	nTC_hnRNPC_Mut8	nTC_hnRNPC_Mut_inKD1	nTC_hnRNPC_Mut_inKD2	nTC_hnRNPC_Mut_inKD3	nTC_hnRNPC_WT1	nTC_hnRNPC_WT2	nTC_hnRNPC_WT3	nTC_hnRNPC_WT4	nTC_hnRNPC_WT5	nTC_hnRNPC_WT6	nTC_hnRNPC_WT7	nTC_hnRNPC_WT8	nTC_hnRNPC_WT_inKD1	nTC_hnRNPC_WT_inKD2	nTC_hnRNPC_WT_inKD3	nTC_hnRNPC_WT_inRBM25_Mut1	nTC_hnRNPC_WT_inRBM25_Mut2	nTC_hnRNPC_WT_inRBM25_Mut3	nTC_hnRNPC_WT_inRBM25_WT1	nTC_hnRNPC_WT_inRBM25_WT2	nTC_hnRNPC_WT_inRBM25_WT3	nTC_RBM25_Mut1	nTC_RBM25_Mut2	nTC_RBM25_Mut3	nTC_RBM25_Mut4	nTC_RBM25_Mut5	nTC_RBM25_Mut6	nTC_RBM25_Mut7	nTC_RBM25_Mut8	nTC_RBM25_WT1	nTC_RBM25_WT2	nTC_RBM25_WT3	nTC_RBM25_WT4	nTC_RBM25_WT5	nTC_RBM25_WT6	nTC_RBM25_WT7	nTC_RBM25_WT8	BC_hnRNPC_WT_inRBM25_Mut	nTC_hnRNPC_WT_inRBM25_Mut	BC_hnRNPC_WT_inRBM25_WT	nTC_hnRNPC_WT_inRBM25_WT	BC_hnRNPC_Mut	nTC_hnRNPC_Mut	BC_hnRNPC_WT	nTC_hnRNPC_WT	BC_RBM25_Mut	nTC_RBM25_Mut	BC_RBM25_WT	nTC_RBM25_WT	BC_hnRNPC_Mut_inKD	nTC_hnRNPC_Mut_inKD	BC_hnRNPC_WT_inKD	nTC_hnRNPC_WT_inKD	annotation	gene	finalized_annotation	grouped_annotation	annotation_count	external_gene_name
chr1	204550018	204550038	chr1-3239	9.76	+	0.485281179194443	0	0	0	0	0.697029504213369	0	0	0	0.230385178676377	0.272849583754318	0	0	5.58145765348078	0	0	0.661325799509825	0	0.642284064900236	0	1.25334054421926	0	1.28743779708521	1.65718151208533	1.93611620748196	1.51299364763798	1.77068030090498	2.29229046682241	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51216515978627	0	0	3	1.62691183888417	3	1.85865480512179	2	0.147788835425977	3	0.860633439736355	0	0	1	0.314020644973283	2	0.167744920810232	1	0.417780181406422	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204550313	204550333	chr1-2888	9.57	+	1.45584353758333	0	0	0	2.29935008869743	0.697029504213369	0.610256023760929	0.651883683090659	2.18748974614181	1.38231107205826	2.45564625378886	0	0	0	2.95839607598345	3.19251843945442	0	0.318342885211604	0.321142032450118	1.6023982132619	4.07335676871261	3.27836759773868	1.14438915296463	0.883830139778841	0.595728063840602	2.67683491505181	1.99201533851811	1.01879576303218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.338002306017	0	3	0.874649118861359	3	1.89588200553403	5	0.714295354668214	4	0.848799929137448	0	0	1	0.667250288252125	3	2.00848235732965	3	2.98470752657106	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204550509	204550529	chr1-423	28.5	+	0.970562358388886	0	0	0	2.29935008869743	2.09108851264011	1.83076807128279	2.60753473236264	6.56246923842545	4.14693321617479	2.45564625378886	0	4.33896893081297	3.72097176898719	5.91679215196689	2.12834562630295	0	0.636685770423208	0.321142032450118	7.05055213835234	4.38669190476743	4.21504405423544	2.28877830592927	2.43053288439181	3.42543636708346	2.79321904179319	2.10268285732467	2.29229046682241	0	0	0	0	0	0	0	0	0	0	77.8331257783313	0	0	2.51216515978627	0	0	3	2.71491585246818	3	2.39606412198009	5	1.22491297042148	6	2.13286328511792	0	0	2	10.0431613672647	3	4.38834956946303	3	5.21742936578507	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204550841	204550861	chr1-29	57.1	+	4.36753061274999	0	9.39982140339334	22.125851845296	5.74837522174357	5.22772128160027	3.96666415444604	4.56318578163461	10.9374487307091	6.22039982426219	6.82123959385794	6.12257393008021	6.50845339621946	1.86048588449359	0	5.32086406575737	2.6453031980393	4.13845750775085	1.92685219470071	10.5758282075285	11.2800648979734	12.1767939344579	3.71926474713506	2.09909658197475	2.23398023940226	2.90960316853457	3.09869052658372	2.8016883483385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.338002306017	0	3	2.68411385617069	3	2.93666068115226	7	6.92489378760798	7	3.56537377213019	0	0	1	0.667250288252125	3	7.99302938294307	3	11.3442290133199	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204551388	204551408	chr1-555	21.3	+	0.485281179194443	0	0	0	4.59870017739486	0.348514752106685	0.915384035641393	1.95565104927198	2.18748974614181	0.460770357352754	0.545699167508635	6.12257393008021	0	3.72097176898719	2.95839607598345	2.12834562630295	0	0.955028655634812	0.642284064900236	2.56383714121903	3.76002163265779	3.27836759773868	1.85963237356753	2.32005411691946	2.08504822344211	3.25875554875872	3.20935804539028	3.31108622985459	0	0	0	0	0	0	0	0	0	28.2909440688036	0	0	0	0	0	0	3	2.08824490464303	3	3.25973327466786	5	1.03794139920117	6	2.0659500152361	0	0	1	3.53636800860045	3	1.0646530903344	3	3.20074212387183	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204551492	204551512	chr1-9	61.4	+	8.24978004630553	0	0	0	2.29935008869743	4.5306917773869	4.88204819008743	3.91130209854395	2.18748974614181	5.29885910955668	4.09274375631476	0	2.16948446540649	7.44194353797438	0	2.12834562630295	8.59723539362773	6.68520058944369	9.31311894105342	10.2553485648761	14.1000811224667	9.83510279321603	3.14707017065274	2.43053288439181	2.82970830324286	2.32768253482766	2.10268285732467	2.8016883483385	0	0	0	0	0	5.81841878651058	0	3.23144932656596	0	0	0	0	0	0	10.676004612034	0	3	2.80243711942914	3	2.41068458016361	5	2.98414652512766	6	4.54191606922608	2	1.13123351413457	1	1.33450057650425	3	3.85969753733775	3	11.3968441601863	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204551577	204551597	chr1-378	40.6	+	1.94112471677777	0	9.39982140339334	0	3.44902513304614	1.04554425632005	2.74615210692418	1.95565104927198	4.37497949228363	2.53423696544015	2.45564625378886	0	2.16948446540649	9.30242942246797	5.91679215196689	2.12834562630295	0.661325799509825	0	0.963426097350353	4.80719463978569	3.44668649660298	5.62005873898059	4.00536203537622	2.87244795428123	4.46796047880452	3.84067618246564	4.09469819584277	5.85807563743504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3.78192348948732	3	4.59781667191448	6	2.56716483321668	6	2.64272544537556	0	0	0	0	3	3.12162090383755	3	4.62464662512308	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204551693	204551713	chr1-1131	16.8	+	1.94112471677777	0	0	0	2.29935008869743	0	1.22051204752186	0	2.18748974614181	1.61269625073464	0	0	0	5.58145765348078	2.95839607598345	1.06417281315147	0	0.318342885211604	0	1.92287785591428	2.50668108843853	1.87335291299353	1.43048644120579	1.10478767472355	1.48932015960151	2.56045078831043	1.99201533851811	2.03759152606436	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	5.338002306017	0	3	1.34153142517695	3	2.19668588429763	3	0.682623356624632	4	1.24029617847841	1	0.134643721940248	1	0.667250288252125	2	1.26672866562549	3	2.10097061911544	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204552776	204552796	chr1-3050	11.7	+	1.94112471677777	0	0	0	0	0	0.610256023760929	0	0	0	0	0	0	0	0	0	1.32265159901965	0.636685770423208	0	0.961438927957138	0.313335136054816	0.468338228248382	1.57353508532637	1.54670274461297	1.34038814364136	2.79321904179319	2.32401789493779	1.78289258530632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.4868753245269	3	2.30004317401243	2	0.318922592567338	2	0.244917171180357	0	0	0	0	0	0	3	0.581037430753445	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204553235	204553255	chr1-328	26.7	+	5.33809297113887	6.42735482212296	9.39982140339334	11.062925922648	4.59870017739486	0.348514752106685	0.915384035641393	1.95565104927198	0	1.38231107205826	0.545699167508635	0	4.33896893081297	1.86048588449359	0	8.51338250521179	0	0.318342885211604	0.642284064900236	2.56383714121903	1.8800108163289	1.87335291299353	3.86231339125564	4.52962946636656	4.46796047880452	4.53898094291394	3.65202812061653	5.34867775591895	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	4.28663444547557	3	4.51322893981647	8	5.00580564171476	5	1.95918303382877	1	0.134643721940248	0	0	2	0.642670079855633	3	2.10573362351382	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204553437	204553457	chr1-5376	7.77	+	0.485281179194443	0	9.39982140339334	0	1.14967504434872	0	0	0.651883683090659	0	0	0	0	0	5.58145765348078	2.95839607598345	1.06417281315147	0	0	0	0.640959285304759	0	1.40501468474515	2.00268101768811	0.994308907251196	1.48932015960151	1.51299364763798	1.99201533851811	2.54698940758045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.49543669484694	3	2.01733279791218	4	1.46083266375339	3	1.20050331782696	0	0	0	0	0	0	2	0.681991323349969	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204554870	204554890	chr1-4427	9.57	+	0.485281179194443	6.42735482212296	9.39982140339334	0	1.14967504434872	1.04554425632005	0.610256023760929	0	0	0	0	0	0	1.86048588449359	2.95839607598345	0	0	0	0	0	0.940005408164448	0	1.14438915296463	1.98861781450239	1.1914561276812	2.32768253482766	1.99201533851811	1.27349470379023	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51216515978627	0	0	3	1.44148769838274	3	1.864397525712	6	2.38974159114255	2	0.60236024505963	0	0	1	0.314020644973283	0	0	1	0.313335136054816	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204555941	204555961	chr1-189	27.6	+	4.85281179194443	0	0	0	5.74837522174357	1.39405900842674	1.83076807128279	0.651883683090659	4.37497949228363	2.0734666080874	3.27419500505181	0	8.67793786162594	11.1629153069616	2.95839607598345	2.12834562630295	0	0	0.321142032450118	1.92287785591428	1.56667568027408	0.936676456496764	1.43048644120579	1.87813904703004	3.12757233516316	3.02598729527596	2.10268285732467	1.52819364454827	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	2.14539927446633	3	2.21895459904963	5	1.80973722206102	5	3.1560921129155	1	0.134643721940248	0	0	3	3.24088036847428	3	1.47540999756171	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	204557283	204557303	chr1-6139	7.77	+	0.485281179194443	0	9.39982140339334	0	0	0.348514752106685	0	0	0	0.230385178676377	0.272849583754318	0	2.16948446540649	0	2.95839607598345	0	0	0	0.963426097350353	0.640959285304759	0	0	1.28743779708521	0.22095753494471	0.297864031920301	2.09491428134489	1.77068030090498	3.05638728909654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.602086454650075	3	2.30732729044881	3	1.27920216683681	3	0.761413329842536	0	0	0	0	2	0.167744920810232	1	0.213653095101586	3'UTR	ENSG00000198625.16	3'UTR	3'UTR	1	MDM4
chr1	205613053	205613073	chr1-69	32	-	3.88224943355554	0	0	0	9.19740035478972	2.43960326474679	1.83076807128279	0	8.74995898456726	2.30385178676377	2.72849583754318	0	2.16948446540649	0	2.95839607598345	4.25669125260589	0	0	0.642284064900236	2.56383714121903	1.25334054421926	0.936676456496764	3.14707017065274	1.76766027955768	2.97864031920301	2.32768253482766	2.65602045135748	3.56578517061263	0	0	0	0	0	5.81841878651058	0	1.07714977552199	0	0	0	0	49.4878012569902	0	0	0	3	2.63112358980448	3	2.84982938559926	4	2.16875264054686	4	1.25335698236201	2	0.861946070254071	1	6.18597515712377	3	4.59410220295807	3	1.58461804731169	3'UTR	ENSG00000158711.15	3'UTR	3'UTR	1	ELK4
chr1	205613391	205613411	chr1-441	19.1	-	0.485281179194443	0	0	0	0	1.39405900842674	0.305128011880464	0	0	2.0734666080874	1.09139833501727	0	0	0	0	4.25669125260589	0	0.318342885211604	0.321142032450118	0.961438927957138	0.313335136054816	0.468338228248382	3.00402152653216	2.2095753494471	2.68077628728271	3.14237142201734	1.54934526329186	4.58458093364481	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	2.63145772108733	3	3.092099206318	3	0.273058524937706	3	0.612022021283452	1	0.134643721940248	0	0	2	1.05495498103489	3	0.581037430753445	3'UTR	ENSG00000158711.15	3'UTR	3'UTR	1	ELK4
chr1	205629868	205629888	chr1-3443	14.8	-	0.485281179194443	6.42735482212296	0	0	1.14967504434872	0	0.610256023760929	0	0	0	0.818548751262953	0	0	0	0	1.06417281315147	0	0.636685770423208	0	0.320479642652379	0.940005408164448	0.936676456496764	1.14438915296463	1.21526644219591	2.23398023940226	2.21129840808628	1.10667518806561	2.54698940758045	0	11.566309653242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.53121194485427	3	1.95498766791078	4	1.08407088367838	2	0.212607322946835	1	1.44578870665525	0	0	1	0.272849583754318	3	0.732387169104531	intron	ENSG00000158711.15	intron	intron	1	ELK4
chr1	205713484	205713504	chr1-1007	15.5	-	0	0	0	0	1.14967504434872	0.697029504213369	0	0	0	0.230385178676377	0.272849583754318	0	0	0	0	1.06417281315147	0	0	0	0.320479642652379	0	0	2.717924238291	2.2095753494471	1.93611620748196	2.32768253482766	2.8773554889706	3.56578517061263	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51216515978627	5.338002306017	0	3	2.28787193174002	3	2.9236077314703	2	0.230838068570261	1	0.133021601643934	0	0	2	0.981270933225408	2	0.167744920810232	1	0.106826547550793	3'UTR	ENSG00000069275.14	3'UTR	3'UTR	1	NUCKS1
chr1	205714477	205714497	chr1-252	22.2	-	2.42640589597221	0	0	0	1.14967504434872	0	0	0	0	0	0	0	8.67793786162594	3.72097176898719	2.95839607598345	1.06417281315147	0	0	0.321142032450118	1.6023982132619	0.940005408164448	0.468338228248382	3.57621610301448	3.86675686153243	0.893592095760903	3.14237142201734	2.76668797016404	4.07518305212872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.7788550201026	3	3.32808081477003	2	0.447010117540116	5	2.09282756902477	0	0	0	0	0	0	3	1.00358061655824	3'UTR	ENSG00000069275.14	3'UTR	3'UTR	1	NUCKS1
chr1	205715065	205715085	chr1-640	15.4	-	0	0	0	0	2.29935008869743	0	0	0	0	0.460770357352754	0.272849583754318	0	2.16948446540649	0	0	1.06417281315147	0	0	0	1.28191857060952	0.313335136054816	0	2.57487559417042	1.87813904703004	2.08504822344211	2.09491428134489	1.77068030090498	1.78289258530632	0	0	7.43864973629987	0	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	2.17935428821419	3	1.88282905585206	1	0.287418761087179	2	0.404207159819745	2	1.06447493897773	0	0	2	0.244539980369024	2	0.531751235554778	3'UTR	ENSG00000069275.14	3'UTR	3'UTR	1	NUCKS1
chr1	205715124	205715144	chr1-641	19	-	1.94112471677777	0	0	11.062925922648	1.14967504434872	0.697029504213369	0.915384035641393	0.651883683090659	0	0.691155536029132	0.818548751262953	0	2.16948446540649	0	0	3.19251843945442	0	0.318342885211604	0.321142032450118	0.640959285304759	1.25334054421926	1.87335291299353	2.717924238291	1.98861781450239	2.38291225536241	2.44406666156904	1.66001278209842	3.31108622985459	0	0	0	0	0	0	0	4.30859910208795	0	0	0	0	0	0	5.338002306017	0	3	2.36315143605194	3	2.47172189117402	6	2.05225286333999	4	0.750185977815329	1	0.538574887760993	1	0.667250288252125	2	0.503234762430695	3	1.25588424750585	3'UTR	ENSG00000069275.14	3'UTR	3'UTR	1	NUCKS1
chr1	205717308	205717328	chr1-2023	11.2	-	0.970562358388886	0	0	0	0	0.697029504213369	1.22051204752186	1.30376736618132	2.18748974614181	0.921540714705509	0	0	0	0	0	2.12834562630295	0	0	0	0.640959285304759	0.626670272109632	0.468338228248382	1.57353508532637	2.43053288439181	1.93611620748196	2.21129840808628	2.43468541374435	3.05638728909654	0	0	7.43864973629987	0	0	0	0	2.15429955104397	0	0	0	0	0	2.51216515978627	0	0	3	1.98006139240005	3	2.56745703697572	4	0.523983909538179	1	0.266043203287868	2	1.19911866091798	1	0.314020644973283	2	1.03634348694911	3	0.578655928554258	3'UTR	ENSG00000069275.14	3'UTR	3'UTR	1	NUCKS1
chr1	205717504	205717524	chr1-1460	12.3	-	1.45584353758333	0	0	0	0	0.348514752106685	0	0.651883683090659	0	0.921540714705509	0.272849583754318	0	4.33896893081297	1.86048588449359	0	1.06417281315147	0	0	0.642284064900236	0	0.313335136054816	0.468338228248382	1.71658372944695	1.32574520966826	2.08504822344211	1.97853015460351	1.32801022567874	3.05638728909654	0	0	0	0	0	0	5.18629159405858	1.07714977552199	0	0	0	0	0	0	0	10.7862065990012	3	1.70912572085244	3	2.12097588979293	3	0.307030246597584	4	0.988238961669784	2	0.782930171197571	1	1.34827582487515	2	0.398130099486609	2	0.260557788101066	3'UTR	ENSG00000069275.14	3'UTR	3'UTR	1	NUCKS1
chr1	205717935	205717955	chr1-110	30.5	-	5.82337415033332	6.42735482212296	0	0	5.74837522174357	0	1.52564005940232	0.651883683090659	0	0.691155536029132	0.545699167508635	6.12257393008021	2.16948446540649	1.86048588449359	0	1.06417281315147	0.661325799509825	0.955028655634812	0	1.28191857060952	0.940005408164448	0.936676456496764	2.86097288241158	2.87244795428123	3.42543636708346	3.37513967550011	2.10268285732467	3.31108622985459	0	0	0	0	0	11.6368375730212	0	0	0	0	0	0	0	0	0	0	3	3.05295240125876	3	2.92963625422645	5	2.5220784920866	6	1.60413394353455	1	1.45460469662764	0	0	2	0.412284901179256	3	1.05286681175691	3'UTR	ENSG00000069275.14	3'UTR	3'UTR	1	NUCKS1
chr1	205726341	205726361	chr1-6592	20.8	-	2.42640589597221	0	0	0	2.29935008869743	0.348514752106685	0.915384035641393	0.651883683090659	0	0.460770357352754	0.545699167508635	0	0	1.86048588449359	0	2.12834562630295	0	0.318342885211604	0	0.320479642652379	0.313335136054816	0.468338228248382	2.43182695004985	2.32005411691946	3.57436838304361	2.90960316853457	2.43468541374435	2.03759152606436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.77541648333764	3	2.4606267027811	5	0.830192306938548	3	0.538396799501018	0	0	0	0	2	0.335489841620463	3	0.367384335651859	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205734506	205734526	chr1-482	17.7	-	1.94112471677777	0	0	0	1.14967504434872	0.697029504213369	0	0	0	0.921540714705509	0.818548751262953	0	0	0	0	3.19251843945442	0	0	0.642284064900236	0.320479642652379	1.25334054421926	0	2.28877830592927	2.2095753494471	1.63825217556166	2.67683491505181	2.76668797016404	3.31108622985459	0	0	0	7.62334573397573	0	0	0	3.23144932656596	0	0	0	167.926112510495	0	2.51216515978627	0	0	3	2.04553527697934	3	2.91820303835681	3	0.473478658167482	2	0.479350313044332	2	1.35684938256771	2	21.3047847087852	2	0.580029821989487	2	0.524606728957215	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205735832	205735852	chr1-670	15.4	-	0	6.42735482212296	0	0	1.14967504434872	1.39405900842674	1.52564005940232	1.30376736618132	0	0.230385178676377	0.545699167508635	0	0	0	2.95839607598345	2.12834562630295	0	0	0	0.320479642652379	0.313335136054816	0.468338228248382	1.71658372944695	2.09909658197475	1.04252411172105	1.86214602786213	2.10268285732467	3.31108622985459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.61940147438092	3	2.42530503834713	5	1.47506203756026	2	0.635842712785799	0	0	0	0	2	0.258694782061671	3	0.367384335651859	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205742504	205742524	chr1-178	27.6	-	2.42640589597221	0	0	11.062925922648	2.29935008869743	1.04554425632005	1.52564005940232	1.95565104927198	2.18748974614181	0.921540714705509	1.90994708628022	0	0	1.86048588449359	5.91679215196689	1.06417281315147	0	0.636685770423208	0.963426097350353	2.88431678387141	4.70002704082224	4.21504405423544	2.57487559417042	2.09909658197475	2.23398023940226	2.56045078831043	1.77068030090498	2.54698940758045	0	0	0	0	50.3854486824205	0	0	0	0	0	0	0	0	0	0	0	3	2.30265080518248	3	2.29270683226529	6	2.539439659039	5	1.30519533967319	1	6.29818108530257	0	0	3	1.67299251570918	3	3.93312929297637	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205742979	205742999	chr1-4144	9.76	-	0	0	0	0	0	0	0.915384035641393	0.651883683090659	2.18748974614181	0.691155536029132	0.545699167508635	0	2.16948446540649	1.86048588449359	2.95839607598345	0	0	0	0	0.320479642652379	0.313335136054816	0	1.14438915296463	1.76766027955768	1.34038814364136	1.62937777437936	2.32401789493779	2.54698940758045	0	11.566309653242	0	0	0	0	0	0	0	0	0	0	0	0	5.338002306017	0	3	1.41747919205456	3	2.16679502563253	2	0.195908464841506	3	0.873545803235441	1	1.44578870665525	1	0.667250288252125	3	1.14144814989319	2	0.211271592902398	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205743161	205743181	chr1-2890	12.3	-	0	0	0	0	0	0.348514752106685	0.305128011880464	0.651883683090659	0	0.230385178676377	0.545699167508635	6.12257393008021	0	1.86048588449359	0	1.06417281315147	0.661325799509825	0	0	0.320479642652379	0.313335136054816	0	1.57353508532637	1.43622397714062	2.38291225536241	1.74576190112074	2.21335037613123	3.56578517061263	0	0	7.43864973629987	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.79755710594313	3	2.5082991492882	3	0.163190805884726	4	1.21356980340439	1	0.929831217037483	0	0	2	0.258694782061671	2	0.211271592902398	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205743258	205743278	chr1-145	25.3	-	1.94112471677777	0	0	0	3.44902513304614	0	1.22051204752186	2.60753473236264	0	2.9950073227929	1.90994708628022	6.12257393008021	0	0	0	0	0.661325799509825	0.318342885211604	0.321142032450118	1.92287785591428	1.8800108163289	1.40501468474515	2.28877830592927	3.2038842566983	2.53184427132256	3.84067618246564	3.87336315822965	5.34867775591895	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	2.67483561131671	3	4.35423903220475	4	1.15227457871355	4	0.927923080906469	1	0.134643721940248	0	0	2	1.63498480302438	3	1.73596778566277	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205743413	205743433	chr1-913	15.2	-	0.485281179194443	0	0	11.062925922648	0	1.39405900842674	0.305128011880464	0	2.18748974614181	3.22539250146928	1.63709750252591	0	2.16948446540649	3.72097176898719	2.95839607598345	0	0	0.318342885211604	0.642284064900236	1.92287785591428	1.25334054421926	2.81002936949029	2.28877830592927	2.54101165186417	2.08504822344211	3.25875554875872	1.99201533851811	3.31108622985459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7862065990012	3	2.30494606041185	3	2.85395237237714	4	1.65592426526871	5	1.22618490756112	0	0	1	1.34827582487515	3	2.34999325004567	3	1.99541592320794	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205744088	205744108	chr1-5743	8.67	-	1.45584353758333	0	0	0	0	1.04554425632005	0.610256023760929	0.651883683090659	0	1.84308142941102	0.272849583754318	0	0	0	0	0	0	0	0.321142032450118	0.640959285304759	0.626670272109632	2.34169114124191	1.28743779708521	0.773351372306486	0.595728063840602	1.28022539415521	1.66001278209842	3.82048411137068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.885505744410767	3	2.25357409587477	4	0.470440937594371	1	0.0401427540562647	0	0	0	0	2	0.705310337721778	3	1.2031068995521	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205745300	205745320	chr1-6142	7.23	-	0	0	0	0	1.14967504434872	0.697029504213369	0.610256023760929	0	2.18748974614181	0.460770357352754	0.272849583754318	0	0	0	0	2.12834562630295	0	0	0	0.320479642652379	1.25334054421926	0.936676456496764	2.00268101768811	1.32574520966826	2.08504822344211	1.86214602786213	1.4386777444853	2.54698940758045	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	2.51216515978627	0	0	3	1.80449148359949	3	1.94927105997596	3	0.307120071540377	1	0.266043203287868	1	0.134643721940248	1	0.314020644973283	3	0.973703229082962	3	0.836832214456136	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205745474	205745494	chr1-1907	13.2	-	3.3969682543611	0	0	0	1.14967504434872	0.697029504213369	0.610256023760929	1.30376736618132	2.18748974614181	0.691155536029132	1.09139833501727	0	0	0	0	1.06417281315147	1.32265159901965	0.318342885211604	0	1.28191857060952	0	0.468338228248382	1.85963237356753	1.21526644219591	1.93611620748196	1.62937777437936	1.66001278209842	2.54698940758045	0	0	0	0	0	5.81841878651058	0	1.07714977552199	0	0	0	0	0	0	0	0	3	1.6703383410818	3	1.94545998801941	5	0.894712024108179	3	0.338145912172841	2	0.861946070254071	0	0	3	1.32334787239607	2	0.583418932952633	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205745609	205745629	chr1-153	26.4	-	3.88224943355554	6.42735482212296	0	11.062925922648	4.59870017739486	0.348514752106685	0.305128011880464	0	4.37497949228363	1.61269625073464	1.63709750252591	0	0	0	0	0	0	0	0	1.6023982132619	1.25334054421926	0.936676456496764	2.717924238291	2.98292672175359	3.12757233516316	2.67683491505181	3.09869052658372	4.32988199288677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.338002306017	0	3	2.94280776506925	3	3.36846914484077	6	3.32810913996357	0	0	0	0	1	0.667250288252125	3	2.54159108184806	3	1.26413840465931	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205745781	205745801	chr1-111	37.4	-	1.45584353758333	6.42735482212296	0	22.125851845296	0	1.04554425632005	0.610256023760929	0.651883683090659	2.18748974614181	0.230385178676377	0.818548751262953	0	6.50845339621946	1.86048588449359	8.87518822795033	1.06417281315147	0	0.636685770423208	0.642284064900236	0.640959285304759	0	0.468338228248382	4.86365390009969	4.41915069889421	5.06368854264512	5.58643808358638	4.53736827106902	6.87687140046722	0	0	0	0	0	0	5.18629159405858	0	0	28.2909440688036	0	0	0	0	0	0	3	4.78216438054634	3	5.66689258504087	6	4.03959177102175	6	2.44840876964229	1	0.648286449257323	1	3.53636800860045	3	1.07880789202705	2	0.369765837851047	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
chr1	205745886	205745906	chr1-1547	16.4	-	2.42640589597221	6.42735482212296	0	0	1.14967504434872	0.348514752106685	0.305128011880464	0.651883683090659	0	0.921540714705509	0.818548751262953	0	0	0	0	1.06417281315147	0	0	0.321142032450118	0.320479642652379	0.313335136054816	0.468338228248382	3.14707017065274	3.09340548922595	2.97864031920301	3.14237142201734	2.98802300777716	5.34867775591895	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	3.0730386596939	3	3.82635739523782	6	1.41362027619021	2	0.173164355700199	1	0.134643721940248	0	0	2	0.580029821989487	3	0.367384335651859	intron	ENSG00000069275.14	intron	intron	1	NUCKS1
