chr	start	end	name	score	strand	nTC_hnRNPC_Mut1	nTC_hnRNPC_Mut2	nTC_hnRNPC_Mut3	nTC_hnRNPC_Mut4	nTC_hnRNPC_Mut5	nTC_hnRNPC_Mut6	nTC_hnRNPC_Mut7	nTC_hnRNPC_Mut8	nTC_hnRNPC_Mut_inKD1	nTC_hnRNPC_Mut_inKD2	nTC_hnRNPC_Mut_inKD3	nTC_hnRNPC_WT1	nTC_hnRNPC_WT2	nTC_hnRNPC_WT3	nTC_hnRNPC_WT4	nTC_hnRNPC_WT5	nTC_hnRNPC_WT6	nTC_hnRNPC_WT7	nTC_hnRNPC_WT8	nTC_hnRNPC_WT_inKD1	nTC_hnRNPC_WT_inKD2	nTC_hnRNPC_WT_inKD3	nTC_hnRNPC_WT_inRBM25_Mut1	nTC_hnRNPC_WT_inRBM25_Mut2	nTC_hnRNPC_WT_inRBM25_Mut3	nTC_hnRNPC_WT_inRBM25_WT1	nTC_hnRNPC_WT_inRBM25_WT2	nTC_hnRNPC_WT_inRBM25_WT3	nTC_RBM25_Mut1	nTC_RBM25_Mut2	nTC_RBM25_Mut3	nTC_RBM25_Mut4	nTC_RBM25_Mut5	nTC_RBM25_Mut6	nTC_RBM25_Mut7	nTC_RBM25_Mut8	nTC_RBM25_WT1	nTC_RBM25_WT2	nTC_RBM25_WT3	nTC_RBM25_WT4	nTC_RBM25_WT5	nTC_RBM25_WT6	nTC_RBM25_WT7	nTC_RBM25_WT8	BC_hnRNPC_WT_inRBM25_Mut	nTC_hnRNPC_WT_inRBM25_Mut	BC_hnRNPC_WT_inRBM25_WT	nTC_hnRNPC_WT_inRBM25_WT	BC_hnRNPC_Mut	nTC_hnRNPC_Mut	BC_hnRNPC_WT	nTC_hnRNPC_WT	BC_RBM25_Mut	nTC_RBM25_Mut	BC_RBM25_WT	nTC_RBM25_WT	BC_hnRNPC_Mut_inKD	nTC_hnRNPC_Mut_inKD	BC_hnRNPC_WT_inKD	nTC_hnRNPC_WT_inKD	annotation	gene	finalized_annotation	grouped_annotation	annotation_count	external_gene_name
chr1	244853701	244853721	chr1-295	36.9	-	3.88224943355554	0	18.7996428067867	0	2.29935008869743	0.348514752106685	0.610256023760929	0	0	0.460770357352754	0	0	6.50845339621946	1.86048588449359	8.87518822795033	5.32086406575737	0	0.636685770423208	0.321142032450118	1.6023982132619	0.313335136054816	1.40501468474515	4.72060525597911	5.19250207120069	6.70194071820678	5.81920633706915	3.87336315822965	9.42386080804767	28.4511209741664	0	7.43864973629987	7.62334573397573	0	0	0	2.15429955104397	0	0	77.8331257783313	0	0	0	10.676004612034	0	3	5.53834934846219	3	6.37214343444882	5	3.24250163811341	6	2.94035242216176	4	5.70842699943574	2	11.0636412987957	1	0.153590119117585	3	1.10691601135395	3'UTR	ENSG00000153187.22	3'UTR	3'UTR	1	HNRNPU
chr1	244854261	244854281	chr1-72	45.5	-	3.3969682543611	0	9.39982140339334	11.062925922648	3.44902513304614	2.78811801685348	2.74615210692418	2.60753473236264	2.18748974614181	2.53423696544015	3.27419500505181	6.12257393008021	4.33896893081297	9.30242942246797	17.7503764559007	9.57755531836326	0.661325799509825	0.318342885211604	0.963426097350353	5.12767428243807	3.13335136054816	2.34169114124191	5.00670254422027	6.29728974592425	5.51048459052557	4.7717491963967	3.98403067703621	5.0939788151609	0	11.566309653242	0	0	0	11.6368375730212	10.3725831881172	3.23144932656596	0	0	0	0	0	5.02433031957253	0	0	3	5.60482562689003	3	4.61658622953127	7	4.43131819619861	8	6.12937485496211	4	4.60089746761829	1	0.628041289946566	3	2.66530723887793	3	3.53423892807605	3'UTR	ENSG00000153187.22	3'UTR	3'UTR	1	HNRNPU
chr1	246267787	246267807	chr1-114910	1.63	-	0	0	0	0	0	0	0	0	0	0.230385178676377	0.272849583754318	0	0	0	0	0	0	0	0	0.320479642652379	0	0.468338228248382	0.286097288241158	0.22095753494471	0	0.116384126741383	0	0	0	11.566309653242	7.43864973629987	7.62334573397573	0	0	0	0	0	0	0	0	0	0	0	0	2	0.16901827439529	1	0.0387947089137943	0	0	0	0	3	3.3285381404397	0	0	2	0.167744920810232	2	0.262939290300254	intron	ENSG00000185420.19	intron	intron	1	SMYD3
chr1	248873928	248873948	chr1-9578	8.49	+	1.94112471677777	0	0	11.062925922648	0	0	0	0	0	0.230385178676377	0	12.2451478601604	0	3.72097176898719	0	0	0	0.318342885211604	0	0	0	0	0.286097288241158	0.441915069889421	0.297864031920301	0.814688887189681	0.221335037613123	0.254698940758045	28.4511209741664	0	7.43864973629987	0	0	17.4552563595317	0	18.3115461838738	0	0	0	0	0	0	5.338002306017	0	3	0.341958796683627	3	0.43024095518695	2	1.62550632992822	3	2.0355578142949	4	8.95707165673397	1	0.667250288252125	1	0.0767950595587924	0	0	tRNA	""	tRNA	ncRNA	1	""
chr1	248874260	248874280	chr1-86644	8.31	+	0.970562358388886	0	0	0	0	0	0	0	0	0	0	0	0	1.86048588449359	0	0	0	0	0.321142032450118	0	0	0	0.286097288241158	0.331436302417066	0.446796047880452	0.349152380224149	0.442670075226246	1.01879576303218	0	0	0	0	0	23.2736751460423	15.5588747821758	16.1572466328298	0	0	0	0	0	2.51216515978627	0	32.3586197970036	3	0.354776546179559	3	0.603539406160858	1	0.121320294798611	2	0.272703489617964	3	6.87372457013098	2	4.35884811959873	0	0	0	0	tRNA	""	tRNA	ncRNA	1	""
chr10	610868	610888	chr10-45401	2.53	-	0	0	0	0	0	0	0	0	0	0	0	6.12257393008021	0	0	0	1.06417281315147	0	0	0	0.320479642652379	0	0	0.143048644120579	0.22095753494471	0.297864031920301	0.116384126741383	0.553337594032807	0.764096822274136	0	11.566309653242	7.43864973629987	7.62334573397573	0	5.81841878651058	10.3725831881172	1.07714977552199	0	0	0	0	0	2.51216515978627	0	0	3	0.220623403661864	3	0.477939514349442	0	0	2	0.89834334290396	6	5.48705710920842	1	0.314020644973283	0	0	1	0.106826547550793	intron	ENSG00000151240.19	intron	intron	1	DIP2C
chr10	610926	610946	chr10-61327	2.17	-	0.970562358388886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06417281315147	0	0	0	0	0	0	0	0.22095753494471	0.297864031920301	0.232768253482766	0.442670075226246	0.254698940758045	0	23.1326193064841	0	0	0	0	5.18629159405858	3.23144932656596	0	0	0	0	0	0	0	0	2	0.172940522288337	3	0.310045756489019	1	0.121320294798611	1	0.133021601643934	3	3.94379502838858	0	0	0	0	0	0	intron	ENSG00000151240.19	intron	intron	1	DIP2C
chr10	5853730	5853750	chr10-15650	3.97	-	0.485281179194443	6.42735482212296	0	0	0	0.348514752106685	0	0	0	0	0	12.2451478601604	0	0	0	1.06417281315147	0.661325799509825	0	0	0	0	0	0.286097288241158	0.110478767472355	0	0.232768253482766	0.221335037613123	0	0	11.566309653242	0	0	0	11.6368375730212	5.18629159405858	9.69434797969788	0	0	0	0	0	5.02433031957253	0	0	2	0.132192018571171	2	0.15136776369863	3	0.90764384417801	3	1.74633080910271	4	4.76047335000246	1	0.628041289946566	0	0	0	0	tRNA	""	tRNA	ncRNA	1	""
chr10	9164379	9164399	chr10-39807	1.81	+	0	0	0	0	0	0	0	0	0	0	0	6.12257393008021	0	0	0	1.06417281315147	0	0	0	0	0	0	0	0	0	0	0.110667518806561	0	0	0	14.8772994725997	0	50.3854486824205	0	0	3.23144932656596	0	0	0	0	0	2.51216515978627	0	0	0	0	1	0.0368891729355205	0	0	2	0.89834334290396	3	8.56177468519828	1	0.314020644973283	0	0	0	0	""	""	unannotated	unannotated	0	""
chr10	22229525	22229545	chr10-9826	10.8	-	1.45584353758333	0	0	0	0	0	0	0	2.18748974614181	0.460770357352754	0.545699167508635	6.12257393008021	2.16948446540649	1.86048588449359	0	1.06417281315147	0.661325799509825	0.636685770423208	0.642284064900236	0.320479642652379	0.940005408164448	0.468338228248382	0.286097288241158	0.110478767472355	0.446796047880452	0.232768253482766	0.664005112839369	0.254698940758045	0	11.566309653242	14.8772994725997	0	0	17.4552563595317	20.7451663762343	16.1572466328298	0	0	0	0	0	2.51216515978627	5.338002306017	10.7862065990012	3	0.281124034531322	3	0.38382410236006	1	0.181980442197916	7	1.64462659099563	5	10.1001598118047	3	2.32954675810056	3	1.0646530903344	3	0.57627442635507	intron|tRNA|lncRNA	ENSG00000302642.1	intron	intron	3	""
chr10	28556597	28556617	chr10-1759	8.85	+	0	0	0	0	1.14967504434872	0	0	0	0	0.460770357352754	0.272849583754318	0	0	0	0	0	0	0	0.321142032450118	0.320479642652379	0.940005408164448	0.936676456496764	1.14438915296463	1.43622397714062	1.63825217556166	1.74576190112074	1.21734270687218	2.29229046682241	0	0	7.43864973629987	0	0	11.6368375730212	5.18629159405858	0	0	0	0	0	0	0	0	0	3	1.4062884352223	3	1.75179835827178	1	0.143709380543589	1	0.0401427540562647	3	3.03272236292245	0	0	2	0.244539980369024	3	0.732387169104531	intron	ENSG00000095787.27	intron	intron	1	WAC
chr10	67045548	67045568	chr10-870	15.5	-	1.94112471677777	0	0	0	0	0.697029504213369	0	0.651883683090659	0	0.230385178676377	0	6.12257393008021	2.16948446540649	1.86048588449359	0	0	1.32265159901965	0	0.642284064900236	0	0.313335136054816	0.468338228248382	1.14438915296463	0.110478767472355	0.744660079800753	0.931073013931064	0.442670075226246	0	0	34.6989289597261	22.3159492088996	7.62334573397573	50.3854486824205	0	36.3040411584101	17.2343964083518	118.539592223803	0	77.8331257783313	0	49.4878012569902	15.0729909587176	5.338002306017	21.5724131980024	3	0.66650933341258	2	0.457914363052437	3	0.411254738010225	5	1.51468499298752	6	21.070263768973	6	35.9804907152326	1	0.0767950595587924	2	0.260557788101066	intron	ENSG00000183230.18	intron	intron	1	CTNNA3
chr10	68750052	68750072	chr10-2047	8.31	+	0	0	0	0	1.14967504434872	0	0.305128011880464	0	0	1.38231107205826	0.272849583754318	0	0	0	0	0	0	0	0.321142032450118	0.320479642652379	0	0.468338228248382	0.858291864723475	0.883830139778841	1.34038814364136	1.3966095208966	0.77467263164593	1.52819364454827	28.4511209741664	0	0	0	0	0	5.18629159405858	1.07714977552199	0	0	0	0	0	0	0	10.7862065990012	3	1.02750338271456	3	1.23315859903027	2	0.181850382028647	1	0.0401427540562647	3	4.33932029296837	1	1.34827582487515	2	0.551720218604194	2	0.262939290300254	intron|Other	ENSG00000060339.15	intron	intron	2	CCAR1
chr10	68755205	68755225	chr10-9231	7.59	+	0	6.42735482212296	9.39982140339334	0	0	0	0	0	0	0	0	6.12257393008021	6.50845339621946	3.72097176898719	2.95839607598345	2.12834562630295	0	0	0	0	0.313335136054816	0	1.00134050884405	0.883830139778841	0.446796047880452	0	1.4386777444853	0.764096822274136	0	11.566309653242	0	15.2466914679515	0	0	25.9314579702929	37.7002421432695	59.2697961119014	0	0	0	0	22.6094864380764	5.338002306017	0	3	0.777322232167782	2	0.734258188919812	2	1.97839702818954	5	2.67984259969666	4	11.3055876543445	3	10.9021606069993	0	0	1	0.104445045351605	intron|snoRNA	ENSG00000060339.15	intron	intron	2	CCAR1
chr10	68969034	68969054	chr10-20248	3.07	+	0	0	0	11.062925922648	0	0	0	0	0	0	0	6.12257393008021	0	0	2.95839607598345	0	0	0	0.321142032450118	0	0	0	0.572194576482317	0.22095753494471	0.297864031920301	0.349152380224149	0.77467263164593	0	28.4511209741664	0	0	7.62334573397573	0	0	5.18629159405858	0	0	0	0	0	0	0	5.338002306017	0	3	0.363672047782443	2	0.374608337290026	1	1.382865740331	3	1.17526400481422	3	5.15759478777509	1	0.667250288252125	0	0	0	0	CDS	ENSG00000165732.15	CDS	CDS	1	DDX21
chr10	70817627	70817647	chr10-37040	13	+	0.970562358388886	0	0	0	3.44902513304614	0.348514752106685	0	0	0	0	0.272849583754318	18.3677217902406	2.16948446540649	0	0	1.06417281315147	0	0	0.321142032450118	0	0.313335136054816	0	1.14438915296463	0.773351372306486	1.04252411172105	1.04745714067245	0.664005112839369	1.01879576303218	0	11.566309653242	0	30.4933829359029	0	5.81841878651058	10.3725831881172	16.1572466328298	0	0	0	0	0	2.51216515978627	0	0	3	0.986754878997391	3	0.910086005514665	3	0.596012780442714	4	2.74031513765609	5	9.30099264957531	1	0.314020644973283	1	0.0909498612514392	1	0.104445045351605	intron	ENSG00000166224.19	intron	intron	1	SGPL1
chr10	87468964	87468984	chr10-5912	5.24	+	0.970562358388886	0	0	0	1.14967504434872	0.348514752106685	0.915384035641393	1.95565104927198	0	0.691155536029132	0.545699167508635	0	0	0	2.95839607598345	0	0	0	0	0	0	0.468338228248382	0.429145932361737	0.331436302417066	0.446796047880452	0.116384126741383	0	0	28.4511209741664	0	7.43864973629987	0	0	5.81841878651058	0	0	0	0	0	0	0	0	0	0	3	0.402459427553085	1	0.0387947089137943	5	0.667473404969707	1	0.369799509497931	3	5.2135236871221	0	0	2	0.412284901179256	1	0.156112742749461	intron|lncRNA	ENSG00000305816.1	intron	intron	2	""
chr10	94408559	94408579	chr10-4589	13	+	0.970562358388886	0	0	0	0	0	0.610256023760929	0	0	0.921540714705509	0.272849583754318	0	0	0	2.95839607598345	1.06417281315147	0	0	0	0.961438927957138	0	0	1.43048644120579	1.54670274461297	1.93611620748196	1.86214602786213	1.10667518806561	1.52819364454827	0	11.566309653242	0	7.62334573397573	0	5.81841878651058	0	0	0	0	0	0	0	0	0	0	3	1.63776846443357	3	1.499004953492	2	0.197602297768727	2	0.502821111141865	3	3.12600927171604	0	0	2	0.398130099486609	1	0.320479642652379	intron	ENSG00000108239.10	intron	intron	1	TBC1D12
chr10	94579132	94579152	chr10-24	76.1	+	19.4112471677777	0	0	0	11.4967504434871	5.57623603370695	5.79743222572882	3.25941841545329	8.74995898456726	8.98502196837871	10.9139833501727	0	17.3558757232519	3.72097176898719	5.91679215196689	13.8342465709692	1.32265159901965	2.86508596690444	3.5325623569513	7.37103178100472	5.95336758504151	5.1517205107322	5.00670254422027	4.08771439647714	5.80834862244587	3.25875554875872	3.43069308300341	3.82048411137068	0	23.1326193064841	0	0	0	0	5.18629159405858	2.15429955104397	0	0	0	0	0	0	0	0	3	4.96758852104776	3	3.5033109143776	5	5.69263553576924	7	6.06852326725631	3	3.80915130644833	0	0	3	9.54965476770622	3	6.15870662559281	intron|lncRNA	ENSG00000119969.17	intron	intron	2	HELLS
chr10	100237117	100237137	chr10-8642	6.14	-	0.485281179194443	0	0	0	0	0	0	0	0	0	0	6.12257393008021	0	3.72097176898719	8.87518822795033	0	0	0	0	0.320479642652379	0.313335136054816	0	0.429145932361737	0.22095753494471	0	0.116384126741383	0.332002556419684	0.254698940758045	0	0	7.43864973629987	22.8700372019272	0	0	20.7451663762343	21.5429955104397	59.2697961119014	0	0	0	0	5.02433031957253	0	10.7862065990012	2	0.216701155768816	3	0.234361874639704	1	0.0606601473993054	3	2.33984174087722	4	9.07460610311264	3	9.38504162880939	0	0	2	0.211271592902398	intron	ENSG00000095485.19	intron	intron	1	CWF19L1
chr10	100267140	100267160	chr10-8643	6.32	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.572194576482317	0.331436302417066	0.148932015960151	0.116384126741383	0	0	0	0	0	0	0	11.6368375730212	25.9314579702929	17.2343964083518	0	0	0	0	0	5.02433031957253	0	10.7862065990012	3	0.350854298286511	1	0.0387947089137943	0	0	0	0	3	6.85033649395823	2	1.97631711482172	0	0	0	0	Other|lncRNA	ENSG00000227492.3	lncRNA	ncRNA	2	CHUK-DT
chr10	100363189	100363209	chr10-11416	3.61	+	0	0	0	0	0	0	0	0	0	0	0	6.12257393008021	2.16948446540649	0	0	0	0	0	0	0	0	0	0.715243220602896	0.110478767472355	0.297864031920301	0.814688887189681	0.110667518806561	0	0	0	7.43864973629987	0	0	5.81841878651058	10.3725831881172	4.30859910208795	0	28.2909440688036	0	0	0	2.51216515978627	5.338002306017	0	3	0.374528673331851	2	0.308452135332081	0	0	2	1.03650729943584	4	3.49228135162695	3	4.51763894182585	0	0	0	0	3'UTR	ENSG00000099194.7	3'UTR	3'UTR	1	SCD
chr10	100364124	100364144	chr10-7871	5.06	+	0.485281179194443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640959285304759	0.940005408164448	0.468338228248382	0	0.662872604834131	0.595728063840602	0.232768253482766	0.221335037613123	0.254698940758045	0	23.1326193064841	7.43864973629987	30.4933829359029	0	0	0	0	0	0	0	0	0	0	0	0	2	0.419533556224911	3	0.236267410617978	1	0.0606601473993054	0	0	3	7.63308149733586	0	0	0	0	3	0.683100973905863	3'UTR	ENSG00000099194.7	3'UTR	3'UTR	1	SCD
chr10	101624243	101624263	chr10-18804	3.07	-	0	0	0	0	1.14967504434872	0	0	0	0	0.230385178676377	0	0	0	0	0	0	0	0	0	0	0.313335136054816	0	0.286097288241158	0.662872604834131	0.297864031920301	0.116384126741383	0.221335037613123	0.764096822274136	0	23.1326193064841	0	0	0	0	5.18629159405858	1.07714977552199	0	0	0	0	0	0	0	0	3	0.415611308331863	3	0.367271995542881	1	0.143709380543589	0	0	3	3.67450758450808	0	0	1	0.0767950595587924	1	0.104445045351605	intron	ENSG00000107829.16	intron	intron	1	FBXW4
chr10	110713606	110713626	chr10-15345	3.43	+	0.485281179194443	0	0	0	0	0	0.610256023760929	1.30376736618132	2.18748974614181	0.691155536029132	0	0	0	1.86048588449359	2.95839607598345	0	0	0	0	0.320479642652379	0	0	0.286097288241158	0.22095753494471	0.595728063840602	0.232768253482766	0.110667518806561	0.254698940758045	0	11.566309653242	7.43864973629987	0	0	5.81841878651058	0	0	0	0	0	0	0	0	0	0	3	0.36759429567549	3	0.199378237682458	3	0.299913071142086	2	0.60236024505963	3	3.10292227200656	0	0	2	0.959548427390316	1	0.106826547550793	intron	ENSG00000203867.10	intron	intron	1	RBM20
chr10	112956081	112956101	chr10-1111	10.1	+	0.970562358388886	0	0	0	2.29935008869743	0	0.305128011880464	0	2.18748974614181	0.460770357352754	0.545699167508635	6.12257393008021	0	0	0	1.06417281315147	0	0	0	0.320479642652379	0.313335136054816	0	1.28743779708521	1.54670274461297	1.48932015960151	0.814688887189681	0.77467263164593	0.764096822274136	0	46.2652386129682	0	0	0	0	5.18629159405858	2.15429955104397	0	0	0	0	0	0	0	0	3	1.4411535670999	3	0.784486113703249	3	0.446880057370848	2	0.89834334290396	3	6.70072871975884	0	0	3	1.0646530903344	2	0.211271592902398	intron	ENSG00000148737.19	intron	intron	1	TCF7L2
chr10	113703685	113703705	chr10-23790	3.25	-	0	0	0	0	1.14967504434872	0	0	0	0	0	0	12.2451478601604	0	0	0	0	0	0	0.321142032450118	0	0	0	0.143048644120579	0	0	0.232768253482766	0.442670075226246	0	28.4511209741664	57.8315482662102	52.0705481540991	0	0	0	10.3725831881172	10.7714977552199	59.2697961119014	0	0	0	49.4878012569902	5.02433031957253	0	0	1	0.0476828813735264	2	0.225146109569671	1	0.143709380543589	2	1.57078623657632	5	19.9371622922266	3	14.222740961058	0	0	0	0	""	""	unannotated	unannotated	0	""
chr10	125126290	125126310	chr10-15541	3.25	-	0.485281179194443	0	0	0	0	0.697029504213369	0	0	0	0.230385178676377	0	0	0	0	0	2.12834562630295	0	0	0	0.320479642652379	0	0.468338228248382	0.286097288241158	0.22095753494471	0.297864031920301	0.232768253482766	0.110667518806561	0.254698940758045	28.4511209741664	11.566309653242	0	7.62334573397573	0	0	0	0	0	0	0	0	0	0	5.338002306017	0	3	0.26830628503539	3	0.199378237682458	2	0.147788835425977	1	0.266043203287868	3	5.95509704517302	1	0.667250288252125	1	0.0767950595587924	2	0.262939290300254	intron	ENSG00000175029.18	intron	intron	1	CTBP2
chr10	133404757	133404777	chr10-280	17.3	+	2.42640589597221	0	0	0	2.29935008869743	0	1.52564005940232	1.95565104927198	0	0.460770357352754	2.18279667003454	0	2.16948446540649	3.72097176898719	2.95839607598345	1.06417281315147	0.661325799509825	0.318342885211604	0	1.6023982132619	0.940005408164448	0.936676456496764	2.00268101768811	1.43622397714062	2.08504822344211	1.51299364763798	1.10667518806561	0.254698940758045	28.4511209741664	0	0	0	0	5.81841878651058	0	1.07714977552199	0	0	0	0	0	0	0	0	3	1.84131773942361	3	0.958122592153879	4	1.02588088666799	6	1.36158672603125	3	4.41833619202487	0	0	2	0.881189009129098	3	1.1596933593077	intron	ENSG00000148824.20	intron	intron	1	MTG1
chr11	2947594	2947614	chr11-206	19.5	-	0.970562358388886	0	0	0	0	0.348514752106685	0	0	0	0.691155536029132	0	0	2.16948446540649	3.72097176898719	0	0	0	0	0	0.320479642652379	0.626670272109632	0.936676456496764	2.28877830592927	1.87813904703004	2.97864031920301	1.86214602786213	2.10268285732467	3.05638728909654	28.4511209741664	0	0	0	0	0	5.18629159405858	4.30859910208795	0	0	0	0	0	2.51216515978627	0	0	3	2.38185255738744	3	2.34040539142778	2	0.164884638811946	2	0.736307029299209	3	4.74325145878911	1	0.314020644973283	1	0.230385178676377	3	0.627942123752925	3'UTR|intron	ENSG00000205531.15	3'UTR	3'UTR	2	NAP1L4
chr11	10509263	10509283	chr11-7479	31.8	-	0	6.42735482212296	9.39982140339334	0	0	0	0	0	0	0	0.272849583754318	12.2451478601604	15.1863912578454	5.58145765348078	5.91679215196689	2.12834562630295	0	0	0	0	0	0	1.43048644120579	0.662872604834131	1.34038814364136	0.698304760448298	1.10667518806561	1.01879576303218	0	57.8315482662102	81.8251470992985	38.1167286698786	0	40.728931505574	31.1177495643515	68.9375856334072	59.2697961119014	28.2909440688036	0	0	49.4878012569902	17.5851561185039	16.014006918051	32.3586197970036	3	1.14458239656043	3	0.941258570515364	2	1.97839702818954	5	5.13226681871955	6	39.81971134234	6	25.3757905339067	1	0.0909498612514392	0	0	""	""	unannotated	unannotated	0	""
chr11	10797475	10797495	chr11-624	10.3	-	0.485281179194443	0	9.39982140339334	0	2.29935008869743	0	0.305128011880464	0.651883683090659	0	0.230385178676377	1.36424791877159	0	4.33896893081297	1.86048588449359	0	1.06417281315147	0	0	0	0	0.313335136054816	0.468338228248382	0.715243220602896	1.98861781450239	1.63825217556166	0.698304760448298	0.664005112839369	1.01879576303218	0	0	7.43864973629987	0	0	5.81841878651058	10.3725831881172	4.30859910208795	0	28.2909440688036	0	0	0	0	0	0	3	1.44737107022231	3	0.793701878773282	5	1.64268304578204	3	0.907953453557255	4	3.49228135162695	1	3.53636800860045	2	0.531544365815988	2	0.260557788101066	3'UTR	ENSG00000110321.19	3'UTR	3'UTR	1	EIF4G2
chr11	10800774	10800794	chr11-6105	3.61	-	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86048588449359	0	0	0	0	0	0	0	0	0.143048644120579	0.331436302417066	0.148932015960151	0.698304760448298	0.553337594032807	0.50939788151609	0	0	0	0	0	11.6368375730212	5.18629159405858	9.69434797969788	0	0	0	0	0	5.02433031957253	5.338002306017	10.7862065990012	3	0.207805654165932	3	0.587013411999065	0	0	1	0.232560735561699	3	3.3146846433472	3	2.64356740307384	0	0	0	0	CDS	ENSG00000110321.19	CDS	CDS	1	EIF4G2
chr11	17074659	17074679	chr11-7527	19.3	-	0	0	0	0	1.14967504434872	0	0	0	0	0	0	6.12257393008021	8.67793786162594	3.72097176898719	11.8335843039338	0	0	0.318342885211604	0	0	0	0	0.429145932361737	0.331436302417066	0.446796047880452	0.465536506965532	1.4386777444853	0.764096822274136	0	23.1326193064841	29.7545989451995	30.4933829359029	100.770897364841	29.0920939325529	20.7451663762343	35.5459425922256	59.2697961119014	0	0	0	0	27.6338167576489	10.676004612034	43.1448263960048	3	0.402459427553085	3	0.889437024574989	1	0.143709380543589	5	3.83417634372984	7	33.69183768168	4	17.5905554846986	0	0	0	0	intron|snoRNA	ENSG00000110700.8	intron	intron	2	RPS13
chr11	17075783	17075803	chr11-4586	11.4	-	1.94112471677777	0	9.39982140339334	0	0	0	0	0	0	0	0	0	0	0	14.7919803799172	0	0	0	0	0	0	0	1.57353508532637	0.662872604834131	0.446796047880452	0.698304760448298	0.885340150452492	0.50939788151609	28.4511209741664	11.566309653242	14.8772994725997	7.62334573397573	0	5.81841878651058	15.5588747821758	10.7714977552199	0	28.2909440688036	0	0	49.4878012569902	7.5364954793588	0	10.7862065990012	3	0.894401246013651	3	0.697680930805627	2	1.41761826502139	1	1.84899754748965	7	11.8333583947363	4	12.0126809255192	0	0	0	0	intron|snoRNA	ENSG00000110700.8	intron	intron	2	RPS13
chr11	17136614	17136634	chr11-723	8.67	-	0.485281179194443	6.42735482212296	0	0	2.29935008869743	0.697029504213369	0	0	0	0	0.272849583754318	0	0	0	0	2.12834562630295	0.661325799509825	0	0	0.640959285304759	0.313335136054816	0	0.858291864723475	0.773351372306486	2.08504822344211	0.581920633706915	0.221335037613123	0.254698940758045	28.4511209741664	0	0	0	0	0	5.18629159405858	2.15429955104397	0	0	0	0	0	0	0	0	3	1.23889715349069	3	0.352651537359361	4	1.23862694927852	2	0.348708928226597	3	4.47396401490862	0	0	1	0.0909498612514392	2	0.318098140453192	CDS|intron	ENSG00000011405.15	CDS	CDS	2	PIK3C2A
chr11	21000885	21000905	chr11-21843	4.88	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321142032450118	0	0	0	0.286097288241158	0.22095753494471	0	0.116384126741383	0.442670075226246	0.50939788151609	0	11.566309653242	0	0	0	5.81841878651058	5.18629159405858	11.8486475307419	0	0	77.8331257783313	0	0	0	5.338002306017	0	2	0.16901827439529	3	0.356150694494573	0	0	1	0.0401427540562647	4	4.30245844556913	2	10.3963910105435	0	0	0	0	""	ENSG00000201059.1	unannotated	unannotated	0	RNA5SP336
chr11	27073270	27073290	chr11-407	13	-	1.94112471677777	6.42735482212296	0	0	4.59870017739486	0	0.305128011880464	1.30376736618132	0	0.691155536029132	1.36424791877159	0	2.16948446540649	0	5.91679215196689	1.06417281315147	0	0.636685770423208	0	0.640959285304759	0.940005408164448	0.468338228248382	1.28743779708521	0.994308907251196	1.63825217556166	0.931073013931064	0.332002556419684	0.764096822274136	28.4511209741664	11.566309653242	0	0	0	0	5.18629159405858	0	0	0	0	0	49.4878012569902	0	5.338002306017	0	3	1.30666629329936	3	0.675724130874961	5	1.82200938679467	4	1.22339190011851	3	5.65046527768338	2	6.85322544537589	2	0.685134484933573	3	0.683100973905863	intron|lncRNA	ENSG00000254560.7	intron	intron	2	BBOX1-AS1
chr11	47523075	47523095	chr11-150	15.2	-	0.970562358388886	6.42735482212296	0	0	0	0	0.610256023760929	0	0	1.15192589338189	0.545699167508635	0	0	0	2.95839607598345	0	0	0	0	0.961438927957138	0.940005408164448	1.40501468474515	1.85963237356753	2.2095753494471	2.53184427132256	0.814688887189681	1.88134781971155	1.52819364454827	28.4511209741664	11.566309653242	0	7.62334573397573	0	0	0	0	0	0	0	0	0	0	0	0	3	2.20035066477906	3	1.4080767838165	3	1.0010216505341	1	0.369799509497931	3	5.95509704517302	0	0	2	0.56587502029684	3	1.10215300695558	intron	ENSG00000149187.20	intron	intron	1	CELF1
chr11	47523075	47523095	chr11-150	15.2	-	0.970562358388886	6.42735482212296	0	0	0	0	0.610256023760929	0	0	1.15192589338189	0.545699167508635	0	0	0	2.95839607598345	0	0	0	0	0.961438927957138	0.940005408164448	1.40501468474515	1.85963237356753	2.2095753494471	2.53184427132256	0.814688887189681	1.88134781971155	1.52819364454827	28.4511209741664	11.566309653242	0	7.62334573397573	0	0	0	0	0	0	0	0	0	0	0	0	3	2.20035066477906	3	1.4080767838165	3	1.0010216505341	1	0.369799509497931	3	5.95509704517302	0	0	2	0.56587502029684	3	1.10215300695558	intron	ENSG00000149187.20	intron	intron	1	CELF1
